date,open,high,low,close,volume,days_since_new_moon,moon_phase,moon_phase_sin,moon_phase_cos,is_full_moon
2013-02-12,151.78,152.3,151.61,152.02,65392613,2.0446354599999665,0.06923788356705206,0.4214416452640815,0.9068555230228813,0
2013-02-13,152.33,152.61,151.72,152.151,82322561,3.0446354599999665,0.10310107577005394,0.6034360815992336,0.7974113715167117,0
2013-02-14,151.69,152.47,151.52,152.29,80834206,4.0446354599999665,0.13696426797305583,0.75821555237052,0.6520039694230914,0
2013-02-15,152.43,152.59,151.55,152.11,215226408,5.0446354599999665,0.17082746017605774,0.8787995038863704,0.47719119016288325,0
2013-02-19,152.37,153.28,152.162875,153.25,95105396,9.044635459999967,0.3062802289880653,0.938125579487624,-0.3462952455795628,0
2013-02-20,153.14,153.19,151.26,151.34,160574782,10.044635459999967,0.34014342119106716,0.8438447267592325,-0.5365874366034263,0
2013-02-21,150.96,151.4218125,149.94,150.42,183256921,11.044635459999967,0.3740066133940691,0.7115064792540163,-0.7026795357626078,0
2013-02-22,151.15,151.89,150.4913125,151.89,106356525,12.044635459999967,0.407869805597071,0.5470792915580713,-0.837080789857418,0
2013-02-25,152.63,152.86,149.0,149.0,245824757,15.044635459999967,0.5094593822060767,-0.05940006483503066,-0.9982342572250233,1
2013-02-26,149.72,150.2,148.73,150.02,186596178,16.044635459999967,0.5433225744090785,-0.268854709908142,-0.9631807436614425,0
2013-02-27,149.89,152.33,149.76,151.91,150781872,17.044635459999967,0.5771857666120804,-0.4661840083290577,-0.8846877812981554,0
2013-02-28,151.9,152.87,151.41,151.61,126865910,18.044635459999967,0.6110489588150824,-0.6424884093002281,-0.766295402514502,0
2013-03-01,151.09,152.34,150.41,152.11,170634729,19.044635459999967,0.6449121510180842,-0.7898165848392882,-0.6133431032568994,0
2013-03-04,151.76,152.92,151.52,152.92,99010157,22.044635459999967,0.7465017276270899,-0.9997584430727856,-0.021978523714753787,0
2013-03-05,153.66,154.7,153.64,154.29,121663035,23.044635459999967,0.7803649198300918,-0.9818550301474166,0.1896330661414715,0
2013-03-06,154.84,154.92,154.16,154.5,94469849,24.044635459999967,0.8142281120330936,-0.9196699581549374,0.39269220525405857,0
2013-03-07,154.7,154.98,154.52,154.776,86101309,25.044635459999967,0.8480913042360956,-0.8160077736653445,0.5780409270265625,0
2013-03-08,155.46,155.65,154.66,155.44,123487628,26.044635459999967,0.8819544964390974,-0.6755436409042898,0.7373200046341997,0
2013-03-11,155.325,156.04,155.13,156.03,83746703,29.044635459999967,0.9835440730481031,-0.10321150898861463,0.9946594313694979,0
2013-03-12,155.92,156.1,155.21,155.68,105755706,0.5140467899999663,0.01740726525110501,0.10915514165222258,0.9940247255732036,0
2013-03-13,155.76,156.12,155.23,155.905,92550856,1.5140467899999663,0.0512704574541069,0.31659889571499755,0.9485595074807085,0
2013-03-14,156.31,156.8,155.9078125,156.73,126329853,2.5140467899999663,0.08513364965710879,0.509764040481479,0.8603142582986736,0
2013-03-15,155.85,156.04,155.31,155.83,138601089,3.5140467899999663,0.11899684186011068,0.6799388284720888,0.7332688385142271,0
2013-03-18,154.34,155.64,154.2,154.97,126704266,6.514046789999966,0.22058641846911636,0.9829710020367611,0.18376073888305375,0
2013-03-19,155.3,155.51,153.59,154.61,167567263,7.514046789999966,0.25444961067211824,0.9996092081671154,-0.027954086418858073,0
2013-03-20,155.52,155.95,155.26,155.69,113759222,8.514046789999966,0.2883128028751201,0.9711650418521659,-0.2384081825027849,0
2013-03-21,154.76,155.638875,154.1,154.359,128604916,9.514046789999966,0.32217599507812206,0.8989213349118174,-0.4381100702339038,0
2013-03-22,154.85,155.6,154.73,155.6,111163530,10.514046789999966,0.35603918728112394,0.7861362783236089,-0.6180531950435216,0
2013-03-25,156.01,156.27,154.35,154.95,151322280,13.514046789999966,0.4576287638901296,0.26309259103571725,-0.9647705885557006,0
2013-03-26,155.59,156.23,155.42,156.19,86856545,14.514046789999966,0.4914919560931315,0.053432158985185864,-0.9985714818610544,1
2013-03-27,155.26,156.245,155.0,156.19,99950532,15.514046789999966,0.5253551482961334,-0.15863806328360816,-0.9873368041745562,0
2013-03-28,156.09,156.85,155.75,156.67,102932783,16.514046789999966,0.5592183404991353,-0.3635537093495015,-0.9315732394279143,0
2013-04-01,156.59,156.91,155.67,156.05,99194043,20.514046789999966,0.6946711093111428,-0.9401787649858118,-0.3406815079656565,0
2013-04-02,156.61,157.21,156.37,156.82,101504286,21.514046789999966,0.7285343015141448,-0.9909184213819878,-0.13446442713903542,0
2013-04-03,156.91,157.03,154.82,155.23,154167332,22.514046789999966,0.7623974937171466,-0.996967659792152,0.07781699896911985,0
2013-04-04,155.43,156.17,155.09,155.86,131884920,23.514046789999966,0.7962606859201485,-0.9580536595812104,0.2865888786450907,0
2013-04-05,153.95,155.35,153.77,155.158,159665917,24.514046789999966,0.8301238781231504,-0.8759314420479993,0.482435600709268,0
2013-04-08,155.27,156.22,154.75,156.21,86571104,27.514046789999966,0.931713454732156,-0.4160134787853833,0.9093584471861925,0
2013-04-09,156.5,157.32,155.98,156.75,101922102,28.514046789999966,0.965576646935158,-0.2146058956495294,0.9767007267082705,0
2013-04-10,157.17,158.87,157.13,158.67,135711015,29.514046789999966,0.9994398391381598,-0.003519587230253602,0.9999938062336828,0
2013-04-11,158.7,159.71,158.54,159.19,110142479,0.9834581199999661,0.03330303134116175,0.2077254545630982,0.9781871679420838,0
2013-04-12,158.68,159.04,157.92,158.8,116359817,1.9834581199999661,0.06716622354416364,0.4096020789464546,0.9122642911584021,0
2013-04-15,158.0,158.13,155.1,155.118,217258928,4.983458119999966,0.16875580015316932,0.8725138135309174,0.4885894444190698,0
2013-04-16,156.29,157.49,155.91,157.41,147507796,5.983458119999966,0.2026189923561712,0.9560125871925365,0.29332564349104084,0
2013-04-17,156.29,156.32,154.28,155.11,226834743,6.983458119999966,0.2364821845591731,0.9963951958908099,0.08483285687582627,0
2013-04-18,155.37,155.41,153.55,154.14,167583106,7.983458119999966,0.270345376762175,0.9918403840883002,-0.12748589134321114,0
2013-04-19,154.5,155.55,154.12,155.48,149687552,8.983458119999966,0.3042085689651769,0.9425535737843459,-0.33405502622525785,0
2013-04-22,155.78,156.54,154.75,156.17,106553422,11.983458119999966,0.40579814557418253,0.5579286037680321,-0.8298889522685877,0
2013-04-23,156.95,157.93,156.17,157.78,166141269,12.983458119999966,0.43966133777718447,0.3701021682499255,-0.9289910575762846,0
2013-04-24,157.83,158.3,157.54,157.88,96781189,13.983458119999966,0.47352452998018635,0.16558412599637165,-0.9861956688294761,0
2013-04-25,158.34,159.27,158.1,158.52,131060567,14.983458119999966,0.5073877221831883,-0.04640175986867375,-0.9989228582233416,1
2013-04-26,158.33,158.6,157.73,158.24,95918776,15.983458119999966,0.5412509143861901,-0.2562949264956145,-0.9665986295524156,0
2013-04-29,158.67,159.65,158.42,159.3,88572702,18.983458119999966,0.6428404909951958,-0.7817662444870387,-0.623571598920791,0
2013-04-30,159.27,159.72,158.61,159.68,116010614,19.983458119999966,0.6767036831981977,-0.8958151500299251,-0.444426840972575,0
2013-05-01,159.33,159.41,158.1,158.28,138874120,20.983458119999966,0.7105668754011996,-0.9694627948542905,-0.24523843376051024,0
2013-05-02,158.68,159.89,158.53,159.75,96407564,21.983458119999966,0.7444300676042015,-0.9993876703880198,-0.03498977388333999,0
2013-05-03,161.14,161.88,159.782,161.368,144202220,22.983458119999966,0.7782932598072033,-0.9842401648296523,0.17683692469645287,0
2013-05-06,161.49,162.01,161.42,161.78,66882091,25.983458119999966,0.879882836416209,-0.6850835583063685,0.7284644933957212,0
2013-05-07,162.13,162.65,161.67,162.599875,90359178,26.983458119999966,0.913746028619211,-0.515807275729399,0.8567046482333427,0
2013-05-08,162.42,163.39,162.33,163.34,97419172,27.983458119999966,0.9476092208222128,-0.3232680864840644,0.9463074258722329,0
2013-05-09,163.27,163.7,162.47,162.881,106738550,28.983458119999966,0.9814724130252147,-0.11614950745771964,0.9932317412957204,0
2013-05-10,162.99,163.5498125,162.51,163.41,103202902,0.4528694499999659,0.0153356052282166,0.09620741402462303,0.9953613080116659,0
2013-05-13,163.2,163.81,162.82,163.54,81843160,3.452869449999966,0.11692518183722228,0.670336812318901,0.742056977630515,0
2013-05-14,163.67,165.35,163.67,165.23,119000837,4.452869449999966,0.15078837404022416,0.8119186513534564,0.5837705915720528,0
2013-05-15,164.96,166.45,164.91,166.115,120718433,5.452869449999966,0.18465156624322607,0.916882961521185,0.39915615349401923,0
2013-05-16,165.78,166.36,165.09,165.34,109913544,6.452869449999966,0.21851475844622795,0.9804958527320562,0.19653977402866343,0
2013-05-17,165.95,167.04,165.73,166.94,129801000,7.452869449999966,0.25237795064922985,0.9998883837733838,-0.01494054868639756,0
2013-05-20,166.78,167.58,166.61,166.93,85071182,10.452869449999966,0.3539675272582355,0.7941144195092742,-0.6077682853912736,0
2013-05-21,167.08,167.8,166.5,167.17,95804190,11.452869449999966,0.3878307194612374,0.647866545274117,-0.7617538575646208,0
2013-05-22,167.34,169.07,165.17,165.93,244031724,12.452869449999966,0.4216939116642393,0.47239989168972385,-0.8813843329283412,0
2013-05-23,164.16,165.91,163.94,165.45,211064320,13.452869449999966,0.4555571038672412,0.27562800433369794,-0.9612643773837785,0
2013-05-24,164.47,165.3805,163.98,165.308,151573867,14.452869449999966,0.48942029607024307,0.06642529476614807,-0.9977914011531821,1
2013-05-28,167.04,167.78,165.81,166.3,143679738,18.452869449999966,0.6248730648822507,-0.706542598483211,-0.7076705141014371,0
2013-05-29,165.42,165.8,164.34,165.22,160363334,19.452869449999966,0.6587362570852525,-0.8400467113309045,-0.542514076114281,0
2013-05-30,165.35,166.59,165.22,165.83,107793730,20.452869449999966,0.6925994492882545,-0.9356647198867893,-0.3528902548373586,0
2013-05-31,165.37,166.31,163.13,163.445,176850020,21.452869449999966,0.7264626414912563,-0.9890842522369454,-0.14735108407094374,0
2013-06-03,163.83,164.46,162.659875,164.35,168390676,24.452869449999966,0.828052218100262,-0.8821367428722436,0.4709933830477334,0
2013-06-04,164.44,165.1,162.73,163.56,157631425,25.452869449999966,0.8619154103032639,-0.7627863088518864,0.6466506375378553,0
2013-06-05,163.09,163.42,161.13,161.272,211737712,26.452869449999966,0.8957786025062657,-0.6090342144717833,0.7931439501141883,0
2013-06-06,161.2,162.74,160.25,162.73,200225418,27.452869449999966,0.9296417947092677,-0.42781467875118456,0.903866472796187,0
2013-06-07,163.85,164.95,163.14,164.8,188337725,28.452869449999966,0.9635049869122696,-0.22730070223567347,0.9738246201258057,0
2013-06-10,165.31,165.4,164.37,164.8,105667060,1.9222807799999657,0.06509456352127524,0.39769311370626637,0.9175184942608048,0
2013-06-11,163.3,164.54,162.739,163.098,159505378,2.9222807799999657,0.09895775572427712,0.5824747468606724,0.8128487985287275,0
2013-06-12,164.22,164.39,161.6,161.75,177363530,3.9222807799999657,0.13282094792727903,0.7409867705883049,0.6715196242948638,0
2013-06-13,161.66,164.5,161.3,164.21,163587777,4.922280779999966,0.1666841401302809,0.8660802930698781,0.49990491691520084,0
2013-06-14,164.03,164.67,162.91,163.175,141197468,5.922280779999966,0.20054733233328279,0.9521135967972579,0.3057444992044645,0
2013-06-17,164.29,165.22,163.2191875,164.44,136295578,8.922280779999966,0.30213690894228845,0.9468218711316645,-0.32175820789334014,0
2013-06-18,164.53,165.99,164.52,165.735,114695519,9.922280779999966,0.3360001011452904,0.8575263292596433,-0.5144400787521144,0
2013-06-19,165.6,165.89,163.38,163.45,206149463,10.922280779999966,0.36986329334829227,0.7295563523769416,-0.6839207035223104,0
2013-06-20,161.86,163.4668125,158.98,159.4,321255850,11.922280779999966,0.40372648555129415,0.5686833860770034,-0.8225565065088196,0
2013-06-21,159.64,159.76,157.47,159.07,271956728,12.922280779999966,0.437589677754296,0.3821628006824106,-0.9240950133912508,0
2013-06-24,157.41,158.43,155.73,157.06,222334758,15.922280779999966,0.5391792543633017,-0.24369171900720743,-0.9698527445377018,0
2013-06-25,158.48,160.1,157.42,158.575,162262138,16.922280779999966,0.5730424465663037,-0.44299734913293765,-0.8965229214365854,0
2013-06-26,159.87,160.5,159.25,160.14,134847909,17.922280779999966,0.6069056387693055,-0.6223238000727203,-0.782759917128521,0
2013-06-27,161.1,161.82,160.95,161.08,129483673,18.922280779999966,0.6407688309723074,-0.7735834493992028,-0.6336944427842423,0
2013-06-28,160.63,161.4,159.86,160.42,160402823,19.922280779999966,0.6746320231753092,-0.8899544873579641,-0.45604935087271314,0
2013-07-01,161.26,162.48,161.08,161.36,131954792,22.922280779999966,0.7762215997843149,-0.986458539599056,0.1640108217530098,0
2013-07-02,161.12,162.3,160.5,161.21,154863617,23.922280779999966,0.8100847919873169,-0.9295802305208356,0.36861985164235267,0
2013-07-03,160.48,161.77,160.22,161.28,75216341,24.922280779999966,0.8439479841903187,-0.8307778556899865,0.5566041272710326,0
2013-07-05,162.47,163.08,161.3,163.02,122416847,26.922280779999966,0.9116743685963226,-0.5269146663189762,0.8499181927797297,0
2013-07-08,163.86,164.39,163.0838125,163.945,108092440,0.3916921099999655,0.013263945205328191,0.08324338596492388,0.9965292462808577,0
2013-07-09,164.98,165.33,164.27,165.13,119297903,1.3916921099999655,0.047127137408330085,0.29180032216335866,0.956479258523341,0
2013-07-10,164.97,165.75,164.63,165.192,121410362,2.3916921099999655,0.08099032961133197,0.4871970646621481,0.8732920589267867,0
2013-07-11,167.11,167.61,165.177375,167.44,135592163,3.3916921099999655,0.11485352181433386,0.6606212209303339,0.7507193899564039,0
2013-07-12,167.39,167.9331875,167.13,167.51,104212650,4.3916921099999655,0.14871671401733574,0.804251362013464,0.5942892786341414,0
2013-07-15,167.97,168.39,167.68,168.155,69450551,7.3916921099999655,0.2503062906263414,0.9999981481874676,-0.0019244795752290278,0
2013-07-16,168.26,168.36,167.07,167.525,88702093,8.391692109999966,0.28416948282934335,0.9770418048221152,-0.21304767454713971,0
2013-07-17,168.16,168.48,167.73,167.950125,92873880,9.391692109999966,0.3180326750323452,0.9100208788381334,-0.4145624200029124,0
2013-07-18,168.31,169.27,168.2,168.87,103620266,10.391692109999966,0.3518958672353471,0.8019580138067832,-0.5973804014956293,0
2013-07-19,168.52,169.23,168.31,169.17,103831633,11.391692109999966,0.385759059438349,0.6577268446336316,-0.7532565285799299,0
2013-07-22,169.41,169.74,169.01,169.5,79428559,14.391692109999966,0.4873486360473547,0.07940717610255411,-0.9968422645451073,1
2013-07-23,169.8,169.83,169.05,169.14,80829656,15.391692109999966,0.5212118282503566,-0.1328836291616951,-0.9911316467053288,0
2013-07-24,169.79,169.86,168.18,168.52,112913979,16.391692109999966,0.5550750204533584,-0.33918138312869134,-0.9407209944180623,0
2013-07-25,168.22,169.08,167.94,168.93,111156540,17.391692109999966,0.5889382126563604,-0.5301820576812653,-0.8478838279580874,0
2013-07-26,168.22,169.16,167.52,169.11,107814531,18.391692109999966,0.6228014048593622,-0.6972715229403283,-0.7168071032687073,0
2013-07-29,168.68,169.06,168.11,168.59,79845115,21.391692109999966,0.7243909814683679,-0.9870825024448414,-0.16021277529345077,0
2013-07-30,169.1,169.28,168.19,168.588,85216968,22.391692109999966,0.7582541736713698,-0.998655441819235,0.051839256599884746,0
2013-07-31,168.94,169.85,168.49,168.71,142388621,23.391692109999966,0.7921173658743716,-0.9651890236079019,0.2615533381680021,0
2013-08-01,169.99,170.81,169.9,170.66,110438393,24.391692109999966,0.8259805580773736,-0.888192583176989,0.4594713649286397,0
2013-08-02,170.28,170.9725,170.05,170.95,91116603,25.391692109999966,0.8598437502803755,-0.771138659770943,0.6366672344377978,0
2013-08-05,170.57,170.96,170.35,170.7,54072643,28.391692109999966,0.9614333268893811,-0.23995699724035088,0.9707835183373246,0
2013-08-06,170.37,170.7401875,169.35,169.73,87494967,29.391692109999966,0.995296519092383,-0.02954854055587673,0.999563346542388,0
2013-08-07,169.19,169.43,168.55,169.18,84854618,0.8611034399999653,0.029159711295384933,0.18219255522362754,0.9832628706612924,0
2013-08-08,169.98,170.18,168.93,169.8,102181229,1.8611034399999653,0.06302290349838682,0.38571676728072785,0.9226172421099146,0
2013-08-09,169.58,170.1,168.72,169.31,91856453,2.8611034399999653,0.09688609570138872,0.5718451542305015,0.8203615785634368,0
2013-08-12,168.46,169.31,168.38,169.111,68593204,5.861103439999965,0.1984756723103944,0.9480532896968891,0.3181115525957944,0
2013-08-13,169.41,169.9,168.41,169.61,80806030,6.861103439999965,0.23233886451339628,0.9938493461895597,0.11074058460467151,0
2013-08-14,169.53,169.8,168.7,168.74,79829169,7.861103439999965,0.2662020567163982,0.994822799995733,-0.10162478343715994,0
2013-08-15,167.41,167.43,166.09,166.38,152931740,8.861103439999965,0.30006524891940006,0.950929748351519,-0.3094068740350109,0
2013-08-16,166.06,166.63,165.5,165.83,130868145,9.861103439999965,0.33392844112240194,0.864149767761233,-0.5032347154938807,0
2013-08-19,165.64,166.21,164.76,164.77,96437569,12.861103439999965,0.43551801773140764,0.3941586832320855,-0.9190423996926085,0
2013-08-20,165.04,166.2,164.86,165.58,89294374,13.861103439999965,0.4693812099344095,0.19119899467034043,-0.981551294857814,0
2013-08-21,165.12,166.03,164.19,164.56,159530482,14.861103439999965,0.5032444021374114,-0.020383768007239376,-0.9997922294166061,1
2013-08-22,164.9,166.3,164.89,166.06,101471352,15.861103439999965,0.5371075943404133,-0.23104722280566753,-0.9729425372722629,0
2013-08-23,166.55,166.83,165.77,166.62,90893581,16.861103439999965,0.5709707865434152,-0.43129044851269094,-0.90221313946413,0
2013-08-26,166.79,167.3,165.89,166.0,89705051,19.861103439999965,0.6725603631524208,-0.8839430396052484,-0.467594592284207,0
2013-08-27,164.36,166.002375,163.21,163.33,158621736,20.861103439999965,0.7064235553554228,-0.9627506646507642,-0.2703907500535329,0
2013-08-28,163.26,164.49,163.05,163.91,108112952,21.861103439999965,0.7402867475584246,-0.9981382374587323,-0.06099228576447479,0
2013-08-29,163.55,165.04,163.4,164.17,119200461,22.861103439999965,0.7741499397614265,-0.9885097785961614,0.1511569304390902,0
2013-08-30,164.51,164.53,163.17,163.65,134928918,23.861103439999965,0.8080131319644285,-0.9342995315303683,0.35648896950976533,0
2013-09-03,165.23,165.58,163.7,164.39,142375036,27.861103439999965,0.943465900776436,-0.3477912213860729,0.9375720059423616,0
2013-09-04,164.43,166.03,164.135,165.75,97389357,28.861103439999965,0.9773290929794379,-0.14196427797461114,0.989871781484424,0
2013-09-05,165.85,166.4,165.73,165.96,63090428,0.3305147699999651,0.011192285182439782,0.07026525396973887,0.9975283424968777,0
2013-09-06,166.51,166.98,164.48,166.04,159756439,1.330514769999965,0.045055477385441675,0.27932582315989807,0.9601963780998373,0
2013-09-09,166.45,167.73,166.45,167.634,87559246,4.330514769999965,0.14664505399444736,0.7964478082820998,0.604707275202341,0
2013-09-10,168.64,168.9,168.26,168.87,105847733,5.330514769999965,0.18050824619744923,0.9061821222558489,0.4228876461944537,0
2013-09-11,168.64,169.4,168.35,169.4,94545837,6.330514769999965,0.21437143840045114,0.975047625093173,0.22199578554595004,0
2013-09-12,169.34,169.56,168.72,168.95,83208998,7.330514769999965,0.24823463060345302,0.9999384828119712,0.011091915600712352,0
2013-09-13,169.13,169.46,168.74,169.33,72727764,8.330514769999965,0.2820978228064549,0.9797321177999195,-0.20031219970657047,0
2013-09-16,171.16,171.24,170.04,170.31,126187482,11.330514769999965,0.3836873994154606,0.667475705265895,-0.744631575263765,0
2013-09-17,170.46,171.11,170.46,171.07,82523205,12.330514769999965,0.4175505916184625,0.49518252584755135,-0.8687889652241441,0
2013-09-18,171.01,173.52,170.58,173.051,203460601,13.330514769999965,0.45141378382146435,0.3005566159218541,-0.953763975323876,0
2013-09-19,173.52,173.6,172.585,172.76,146616842,14.330514769999965,0.48527697602446623,0.09237560347290769,-0.9957242328491438,1
2013-09-20,172.33,172.33,170.58,170.72,132867912,15.330514769999965,0.5191401682274681,-0.11997154842993728,-0.9927773303048992,1
2013-09-23,170.49,170.65,169.39,169.93,104616418,18.330514769999965,0.6207297448364738,-0.6878823086112626,-0.7258222437344007,0
2013-09-24,169.9,170.53,169.21,169.53,106333010,19.330514769999965,0.6545929370394757,-0.825640256952316,-0.5641969213844698,0
2013-09-25,169.64,169.98,168.89,169.04,117306473,20.330514769999965,0.6884561292424776,-0.9261618320530599,-0.3771263194847575,0
2013-09-26,169.32,170.17,169.05,169.69,77146878,21.330514769999965,0.7223193214454795,-0.9849135111623495,-0.1730473216488845,0
2013-09-27,168.84,169.14,168.47,168.909,99141710,22.330514769999965,0.7561825136484814,-0.9992455937194538,0.038836109901181595,0
2013-09-30,167.48,168.54,167.15,168.01,143937398,25.330514769999965,0.857772090257487,-0.7793603565871909,0.62657596074242,0
2013-10-01,168.14,169.5,167.967125,169.34,127160442,26.330514769999965,0.891635282460489,-0.6294736263883248,0.7770218489087238,0
2013-10-02,168.35,169.3421875,167.83,169.18,113349748,27.330514769999965,0.9254984746634909,-0.45119763742966024,0.8924240538992058,0
2013-10-03,168.79,168.94,166.84,167.62,176698430,28.330514769999965,0.9593616668664927,-0.2525726363061894,0.9675779365970173,0
2013-10-04,167.75,169.06,167.53,168.89,96878377,29.330514769999965,0.9932248590694946,-0.04255661000366252,0.9990940571062348,0
2013-10-07,167.42,168.45,167.25,167.43,96295115,2.799926099999965,0.0948144356785003,0.5611186738167588,0.8277353646511195,0
2013-10-08,167.4,167.62,165.36,165.48,178014932,3.799926099999965,0.1286776278815022,0.7232558282168333,0.6905801958863161,0
2013-10-09,165.8,166.2,164.53,165.6,168972837,4.799926099999965,0.1625408200845041,0.8527741468213726,0.5222798622511498,0
2013-10-10,167.29,169.26,167.23,169.17,195954729,5.799926099999965,0.19640401228750598,0.9438323538296812,0.33042470831389636,0
2013-10-11,168.91,170.32,168.77,170.26,105039740,6.799926099999965,0.23026720449050786,0.9923237243646669,0.1236674009714619,0
2013-10-14,169.21,171.08,169.08,170.94,112106394,9.799926099999965,0.33185678109951355,0.8706267932783752,-0.49194408912580023,0
2013-10-15,170.51,171.15,169.47,169.7,155484509,10.799926099999965,0.36571997330251543,0.7471118112102372,-0.6646983838931452,0
2013-10-16,170.72,172.16,170.635,172.07,161676079,11.799926099999965,0.3995831655055173,0.5899020885814114,-0.8074747834374079,0
2013-10-17,171.37,173.32,171.34,173.22,129389185,12.799926099999965,0.4334463577085192,0.4060877834353311,-0.9138340725452184,0
2013-10-18,173.86,174.51,173.51,174.388,138315691,13.799926099999965,0.4673095499115211,0.20395892041128938,-0.9789794475803165,0
2013-10-21,174.45,174.75,174.01,174.4,104103543,16.799926099999965,0.5688991265205268,-0.41951047430718685,-0.9077504954262261,0
2013-10-22,174.91,175.93,174.4261875,175.41,126663233,17.799926099999965,0.6027623187235287,-0.6017374471669756,-0.7986939618383072,0
2013-10-23,174.81,174.89,173.96,174.57,105484397,18.799926099999965,0.6366255109265305,-0.7568260628709623,-0.6536163328430818,0
2013-10-24,174.92,175.37,174.51,175.15,70350456,19.799926099999965,0.6704887031295325,-0.8777818252919919,-0.4790606090956121,0
2013-10-25,175.51,176.0,175.17,175.95,93625090,20.799926099999965,0.7043518953325344,-0.9591496298888911,-0.2828992532404488,0
2013-10-28,175.89,176.47,175.7,176.23,84979018,23.799926099999965,0.80594147194154,-0.9388605340737298,0.3442976874142359,0
2013-10-29,176.63,177.24,176.38,177.17,87401344,24.799926099999965,0.8398046641445419,-0.8449849264516565,0.5347901215144952,0
2013-10-30,177.38,177.51,175.66,176.29,140001834,25.799926099999965,0.8736678563475438,-0.7130005010498723,0.7011635226554723,0
2013-10-31,176.15,176.89,175.53,175.79,133795417,26.799926099999965,0.9075310485505457,-0.5488597550786167,0.8359144509188968,0
2013-11-01,176.02,176.61,175.22,176.21,142805050,27.799926099999965,0.9413942407535476,-0.35996543571435086,0.9329656398233417,0
2013-11-04,176.69,176.9,175.9825,176.83,85676773,1.2693374299999647,0.042983817362553266,0.2668039979533558,0.9637508115047717,0
2013-11-05,176.14,176.75,175.57,176.27,85824778,2.2693374299999647,0.07684700956555515,0.46429991943253135,0.8856780367689743,0
2013-11-06,177.03,177.5,176.54,177.17,87347728,3.2693374299999647,0.11071020176855705,0.640855915865836,0.7676611850938934,0
2013-11-07,177.5,177.64,174.76,174.93,157000422,4.269337429999965,0.14457339397155894,0.7885093123162786,0.6150228161544168,0
2013-11-08,174.87,177.31,174.85,177.29,136712623,5.269337429999965,0.17843658617456082,0.9006009410238913,0.4346469199555902,0
2013-11-11,177.12,177.53,176.91,177.32,62614326,8.269337429999965,0.2800261627835665,0.9822564346637659,-0.1875427859493062,0
2013-11-12,176.94,177.36,176.37,176.96,83989617,9.269337429999965,0.3138893549865684,0.9205037091618704,-0.39073382425794506,0
2013-11-13,176.09,178.426125,176.09,178.38,103844266,10.269337429999965,0.34775254718957027,0.8172362689948206,-0.5763027682038541,0
2013-11-14,178.54,179.42,178.25,179.27,103435238,11.269337429999965,0.38161573939257215,0.6771114754204426,-0.735880458942858,0
2013-11-15,179.56,180.12,179.33,180.05,102818190,12.269337429999965,0.4154789315955741,0.5064489562304053,-0.8622699430764897,0
2013-11-18,180.35,180.5,179.02,179.42,104796009,15.269337429999965,0.5170685082045797,-0.1070391409063328,-0.9942548075388088,1
2013-11-19,179.33,179.87,178.72,179.03,93891416,16.269337429999965,0.5509317004075817,-0.3145791964974442,-0.9492312305919051,0
2013-11-20,179.39,179.93,177.98,178.47,124908601,17.269337429999965,0.5847948926105835,-0.5079317312212287,-0.8613973278450575,0
2013-11-21,178.97,180.05,178.86,179.91,92841271,18.269337429999965,0.6186580848135854,-0.6783765463115681,-0.7347144080623362,0
2013-11-22,179.98,180.83,179.77,180.81,81295887,19.269337429999965,0.6525212770165874,-0.8182265810926568,-0.5748958705656374,0
2013-11-25,181.13,181.17,180.37,180.63,79196692,22.269337429999965,0.7541108536255929,-0.9996664433354732,0.02582638319636571,0
2013-11-26,180.72,181.22,180.405,180.68,86993560,23.269337429999965,0.7879740458285949,-0.9716702870378254,0.236340545162759,0
2013-11-27,180.87,181.24,180.65,181.12,58800056,24.269337429999965,0.8218372380315968,-0.8998518035583426,0.4361957492144986,0
2013-11-29,181.32,181.75,180.8,181.0,55870903,26.269337429999965,0.8895636224376006,-0.6395342159926288,0.7687626334407088,0
2013-12-02,181.09,181.43,180.25,180.53,99725781,29.269337429999965,0.9911531990466063,-0.055557469080617886,0.9984554910607465,0
2013-12-03,179.94,180.39,179.17,179.75,116563302,0.7387487599999645,0.02501639124960811,0.15653618550044598,0.9876722242874757,0
2013-12-04,179.1,180.48,178.35,179.73,123032637,1.7387487599999645,0.058879583452610004,0.3615700585606515,0.9323449430079229,0
2013-12-05,179.41,179.74,178.770125,178.94,106934067,2.7387487599999645,0.0927427756556119,0.550297123008129,0.8349689074504367,0
2013-12-06,180.67,181.11,180.15,180.94,127727518,3.7387487599999645,0.12660596785861378,0.714205788773065,0.6999357765417084,0
2013-12-09,181.47,181.67,181.16,181.4,70123608,6.7387487599999645,0.22819554446761947,0.9906299730286149,0.1365732643577267,0
2013-12-10,180.98,181.36,180.635,180.75,80976207,7.7387487599999645,0.26205873667062135,0.9971310327418998,-0.07569480525817075,0
2013-12-11,180.81,180.85,178.5,178.72,130590810,8.738748759999964,0.29592192887362323,0.95866148571451,-0.28454903937221177,0
2013-12-12,178.64,178.86,177.76,178.13,115564840,9.738748759999964,0.3297851210766251,0.8769563084079677,-0.48057011261986465,0
2013-12-13,178.5,178.66,177.77,178.11,107807610,10.738748759999964,0.36364831327962704,0.755700404086417,-0.6549174751551726,0
2013-12-16,178.95,179.81,178.9,179.216,96194790,13.738748759999964,0.4652378898886327,0.21668428937127773,-0.9762417317138541,0
