DATE,px_open,px_high,px_low,px_last,px_volume,vwap,"smavg(px_last,period=20)","smavg(px_last,period=50)","rsi(px_last,period=14)"
2/11/2014,180.16,182.439,180.038875,181.98,117814009,181.3962,180.113,180.98352,55.84648451
2/12/2014,182.22,182.83,181.705,182.07,94717638,182.1761,180.033,181.00492,56.07115573
2/13/2014,180.84,183.2,180.83,183.01,100542155,182.3984,179.9505,181.05452,58.4492602
2/14/2014,182.84,184.36,182.67,184.02,96498305,183.6849,179.9305,181.13992,60.89861392
2/18/2014,184.19,184.49,183.65,184.24,80460878,184.231,179.96075,181.23012,61.43193239
2/19/2014,183.76,184.95,182.87,183.02,126524261,183.9174,179.90275,181.31172,56.80490434
2/20/2014,183.27,184.52,182.6,184.1,104998099,183.7717,179.89275,181.37492,59.69874823
2/21/2014,184.49,184.89,183.8,183.89,118116359,184.3372,179.94775,181.42472,58.87283236
2/24/2014,184.28,186.15,184.2,184.91,114063868,185.3902,180.24875,181.50792,61.64820822
2/25/2014,185.03,185.59,184.23,184.84,117084901,184.8865,180.59025,181.63032,61.34226883
2/26/2014,185.11,185.6,184.33,184.85,98677144,184.968,180.87925,181.76472,61.37176098
2/27/2014,184.59,185.87,184.37,185.82,93880780,185.2675,181.30275,181.91892,64.22298077
2/28/2014,185.79,187.15,185.05,186.29,150842000,186.3089,181.65575,182.0604,65.54984879
3/3/2014,184.69,185.45,183.75,184.98,167748455,184.7805,181.99575,182.187,58.98365939
3/4/2014,186.75,187.98,186.75,187.58,167545852,187.4118,182.66625,182.3046,66.21683187
3/5/2014,187.72,188.07,187.45,187.75,88376859,187.7336,183.2845,182.4298,66.6311872
3/6/2014,188.21,188.61,187.779625,188.18,82516500,188.2786,183.935,182.5622,67.70999692
3/7/2014,188.87,188.96,187.43,188.26,114513432,188.1414,184.474,182.6768,67.91781069
3/10/2014,187.94,188.23,187.08,188.16,74939176,187.7734,184.898,182.7814,67.33444856
3/11/2014,188.44,188.71,186.8,187.23,99009013,187.6533,185.259,182.8489,62.00085567
3/12/2014,186.32,187.35,185.9,187.28,104824323,186.794,185.524,182.9176,62.17433227
3/13/2014,187.84,187.99,184.66,185.18,155014237,185.9715,185.6795,182.9448,51.53319341
3/14/2014,184.8,185.8,184.44,184.66,153919598,185.0529,185.762,182.9442,49.28387687
3/17/2014,185.59,186.77,185.51,186.33,98359454,186.2835,185.8775,183.0124,55.9358
3/18/2014,186.71,187.91,186.51,187.66,101804519,187.391,186.0485,183.1079,60.39143988
3/19/2014,187.7,187.94,185.47,186.66,176267253,187.0383,186.2305,183.1939,55.82103067
3/20/2014,186.25,187.89,185.92,187.747,117240972,187.2102,186.41285,183.27924,59.41640752
3/21/2014,187.72,189.023875,186.03,186.2,163127905,187.0789,186.52835,183.33284,52.82721757
3/24/2014,186.82,187.07,184.62,185.43,121411145,185.4922,186.55435,183.36864,49.8631349
3/25/2014,186.37,186.94,185.27,186.31,103851737,186.2065,186.62785,183.41204,53.10179538
3/26/2014,187.03,187.34,184.92,184.97,119842897,186.1449,186.63385,183.47774,48.01555364
3/27/2014,184.77,185.34,183.9,184.58,142382757,184.618,186.57185,183.49594,46.61606964
3/28/2014,185.105,186.42,185,185.49,101641547,185.6915,186.53185,183.51254,50.25908683
3/31/2014,186.65,187.3,185.521625,187.01,99744911,186.9183,186.63335,183.56434,55.6974285
4/1/2014,187.62,188.36,187.0015,188.25,89193125,187.8961,186.66685,183.65664,59.57993771
4/2/2014,188.5,189.13,188.14,188.88,78773818,188.6509,186.72335,183.75064,61.42939196
4/3/2014,189.17,189.22,188.05,188.63,77435320,188.655,186.74585,183.83724,60.25125214
4/4/2014,189.64,189.7,186.1,186.4,169380705,187.6853,186.65285,183.90944,50.87781983
4/7/2014,185.9,186.26,183.96,184.34,140802699,184.9421,186.46185,184.01844,44.05893159
4/8/2014,184.21,185.4,183.59,185.1,112659755,184.7024,186.35535,184.16024,46.88716729
4/9/2014,185.6,187.15,185.06,187.09,100253612,186.1765,186.34585,184.32064,53.5143363
4/10/2014,187.09,187.17,182.93,183.155,172959331,184.7304,186.2446,184.43674,42.28015361
4/11/2014,182.17,183.42,181.31,181.51,167250792,182.2205,186.0871,184.48234,38.62930302
4/14/2014,182.93,183.37,181.44,182.940125,132381601,182.6142,185.9176063,184.5775425,43.21967771
4/15/2014,183.32,184.33,181.51,184.2,157092533,183.1747,185.7446063,184.7781425,46.98193989
4/16/2014,185.47,186.14,184.65,186.125,105196633,185.4168,185.7178563,184.9929425,52.19413153
4/17/2014,185.88,186.91,185.56,186.39,105254649,186.2995,185.6500063,185.2173425,52.88087351
4/21/2014,186.44,187.1,186.21,187.04,68329343,186.8308,185.6920063,185.4085425,54.60348394
4/22/2014,187.23,188.4,187.13,187.89,85790307,187.9134,185.8150063,185.5727425,56.82627975
4/23/2014,187.81,187.92,187.3,187.45,73869384,187.6185,185.8720063,185.7215425,55.31637622
4/24/2014,188.37,188.39,186.93,187.83,88169916,187.7658,186.0150063,185.8385425,56.39398708
4/25/2014,187.21,187.33,185.87,186.29,100380205,186.5219,186.1005063,185.9229425,51.02359007
4/28/2014,187.05,187.69,184.96,186.875,135121094,186.5138,186.1697563,186.0002425,52.8600544
4/29/2014,187.48,188.04,187.08,187.75,84097551,187.6694,186.2067563,186.0748425,55.54510229
4/30/2014,187.44,188.5,187.18,188.31,101507717,187.9395,186.2097563,186.1562425,57.22438523
5/1/2014,188.22,188.84,187.73,188.325,93019095,188.2968,186.1820063,186.2623425,57.27094549
5/2/2014,188.31,189.14,187.78,188.06,98121662,188.3801,186.1535063,186.3415425,56.10898619
5/5/2014,187.14,188.55,186.62,188.42,75882739,187.8791,186.2545063,186.4321425,57.37421837
5/6/2014,188,188.13,186.74,186.78,85454226,187.389,186.3765063,186.4695425,50.26550935
5/7/2014,187.43,187.97,186.01,187.88,106500480,187.2168,186.5155063,186.5303425,54.35095272
5/8/2014,187.67,189.05,187.08,187.675,93617513,188.1371,186.5447563,186.5868425,53.46943115
5/9/2014,187.69,188.04,186.83,187.96,83678568,187.4881,186.7850063,186.6296425,54.57254384
5/12/2014,188.76,189.88,188.75,189.785,86940045,189.4172,187.1987563,186.6995425,60.95578064
5/13/2014,190.03,190.42,189.77,189.96,66453965,190.025,187.54975,186.7991425,61.51422846
5/14/2014,189.79,189.88,188.79,189.06,72366848,189.3824,187.79275,186.8287425,56.99897586
5/15/2014,188.67,188.72,186.48,187.4,154956399,187.2951,187.8565,186.8217425,49.74601945
5/16/2014,187.51,188.13,186.72,188.05,97457678,187.4714,187.9395,186.8191425,52.30524515
5/19/2014,187.69,188.89,187.52,188.74,63839398,188.4534,188.0245,186.8287425,54.92918542
5/20/2014,188.645,188.67,187.07,187.55,111644478,187.8518,188.0075,186.8165425,49.83685574
5/21/2014,188.1,189.22,188.06,189.13,89093285,188.7341,188.0915,186.8545425,55.70812775
5/22/2014,189.18,189.98,188.86,189.59,61549345,189.5933,188.1795,186.9007425,57.2759795
5/23/2014,189.75,190.48,189.5858125,190.35,60156088,190.1994,188.3825,187.0041425,59.80741758
5/27/2014,191.05,191.58,190.95,191.52,72010355,191.3507,188.61475,187.1413425,63.40246018
5/28/2014,191.52,191.82,191.06,191.38,66722865,191.4969,188.79625,187.2423425,62.6799999
5/29/2014,191.82,192.4,191.33,192.37,64376573,191.95,188.99925,187.3365425,65.6598972
5/30/2014,192.19,192.8,192.03,192.68,76315640,192.4282,189.217,187.4569425,66.56029269
6/2/2014,192.95,192.99,191.97,192.895,64655648,192.6683,189.45875,187.5599025,67.20258509
6/3/2014,192.4,192.9,192.25,192.8,65047193,192.6327,189.67775,187.6919025,66.5939251
6/4/2014,192.47,193.3,192.265,193.19,55529372,192.9645,189.99825,187.8471025,67.88006759
6/5/2014,193.41,194.65,192.7,194.45,92102592,193.9131,190.32675,188.0099025,71.67438459
6/6/2014,194.87,195.43,194.78,195.375,78696219,195.2309,190.71175,188.2180025,74.09384143
6/9/2014,195.35,196.05,195.17,195.58,65118828,195.5758,191.09275,188.4380025,74.61141703
6/10/2014,195.33,195.64,194.92,195.6,57129440,195.3517,191.3835,188.6402025,74.66459839
6/11/2014,194.9,195.12,194.48,194.92,68772479,194.9023,191.6315,188.7984025,69.34590052
6/12/2014,194.65,194.8,193.11,193.54,106350200,193.9437,191.8555,188.9042025,60.00417852
6/13/2014,193.9,194.32,193.3,194.13,82017278,193.9554,192.192,189.0092025,62.3400224
6/16/2014,193.89,194.7,193.66,194.29,87424332,194.2135,192.504,189.1224025,62.9715858
6/17/2014,194.02,194.97,193.81,194.83,84833876,194.5785,192.8085,189.2910025,65.09891311
6/18/2014,194.83,196.37,194.4,196.255,105266767,195.3328,193.24375,189.5293025,69.99741872
6/19/2014,196.43,196.6,195.8,196.48,85928920,196.2541,193.61125,189.7569025,70.69676546
6/20/2014,196.03,196.103875,195.7,195.94,100587108,195.8872,193.92875,189.9339025,66.67957273
6/23/2014,195.97,196.05,195.52,195.88,70611486,195.8232,194.20525,190.1884025,66.22925899
6/24/2014,195.53,196.5,194.48,194.7,96236917,195.5091,194.36425,190.4522025,57.94165949
6/25/2014,194.25,195.781,194.25,195.58,82781912,195.1574,194.57425,190.705,61.78250168
6/26/2014,195.61,195.63,194.13,195.44,84311822,194.902,194.72775,190.9298,60.83074159
6/27/2014,194.98,195.88,194.885,195.82,71453616,195.438,194.88475,191.1237,62.51853319
6/30/2014,195.7,196.165,195.53,195.72,70504228,195.8208,195.026,191.3103,61.76428894
7/1/2014,196.19,197.63,196.13,197.03,90470121,197.0176,195.2375,191.5101,67.32548662
7/2/2014,197.05,197.48,196.96,197.23,52474832,197.182,195.4395,191.6969,68.08859885
7/3/2014,197.79,198.29,197.64,198.2,52938832,197.9834,195.627,191.9119,71.55808064
7/7/2014,197.82,197.98,197.22,197.51,61696447,197.5463,195.73375,192.1055,66.05639646
7/8/2014,197.15,197.22,195.76,196.24,108142552,196.3288,195.76675,192.3045,57.3208704
7/9/2014,196.73,197.295,196.31,197.12,72992322,196.8314,195.84275,192.5094,61.15424601
7/10/2014,195.22,196.86,195.06,196.34,99040407,195.9801,195.91375,192.6812,56.32516073
7/11/2014,196.22,196.75,195.78,196.61,64243410,196.2913,196.06725,192.8472,57.57404929
7/14/2014,197.61,197.86,197.44,197.6,58657919,197.6356,196.24075,193.0327,61.87850647
7/15/2014,197.72,198.1,196.36,197.23,111346230,197.2581,196.38775,193.2161,59.45080242
7/16/2014,198.11,198.26,197.42,197.96,80073242,197.9005,196.54425,193.4069,62.57091955
7/17/2014,197.35,198.1,195.43,195.71,145398459,196.6909,196.517,193.5855,49.84113863
7/18/2014,196.35,197.91,196.24,197.709875,124330419,197.1106,196.5784938,193.7820975,58.01689535
7/21/2014,197.09,197.5,196.43,197.34,67591618,197.0373,196.6484938,193.9753975,56.19259562
7/22/2014,198.01,198.56,197.87,198.2,67677602,198.2377,196.7644938,194.1801975,59.3900361
7/23/2014,198.495,198.85,198.1,198.64,65611830,198.5776,196.9614938,194.3572975,60.96004865
7/24/2014,198.83,199.06,198.45,198.65,56888093,198.7494,197.1149938,194.5310975,60.996955
7/25/2014,198.09,198.26,197.33,197.72,76837257,197.7712,197.2289938,194.7042975,55.72125274
7/28/2014,197.76,198.09,196.62,197.8,69258785,197.4458,197.3279938,194.9122975,56.07321272
7/29/2014,198.17,198.45,196.92,196.95,80466351,197.6452,197.3894938,195.0902975,51.39842995
7/30/2014,197.65,197.91,196.16,196.98,104222452,196.9828,197.3869938,195.2550975,51.55195148
7/31/2014,195.61,195.78,192.97,193.09,183479441,194.198,197.1799938,195.3658975,35.77276683
8/1/2014,192.56,193.76,191.57,192.5,189260864,192.6287,196.8949938,195.4332975,34.06946409
8/4/2014,192.87,194.3,192.05,193.89,91340487,193.1931,196.7139938,195.5192975,41.1757574
8/5/2014,193.1,193.6,191.31,192.01,152690379,192.4039,196.5024938,195.5524975,35.58855271
8/6/2014,191.11,192.89,191.08,192.07,94818317,192.123,196.2499938,195.5634975,35.88755424
8/7/2014,192.935,193.13,190.55,191.03,135733421,191.675,195.9844938,195.5564975,33.02581128
8/8/2014,191.46,193.37,190.95,193.24,117014384,192.2256,195.8159938,195.5738975,43.36155437
8/11/2014,193.965,194.66,193.71,193.795,74543691,194.1044,195.6257438,195.5961975,45.63075523
8/12/2014,193.61,194.15,192.94,193.53,73631640,193.5267,195.4407438,195.6088975,44.70966827
8/13/2014,194.29,195.06,193.96,194.84,69046544,194.6242,195.2847438,195.6496975,50.0747164
8/14/2014,195.16,195.76,194.98,195.76,57370793,195.4384,195.2872438,195.7010975,53.48813386
8/15/2014,196.47,196.65,194.31,195.72,139950669,195.5025,195.18775,195.7264975,53.31744897
8/18/2014,196.8,197.45,196.69,197.36,75424360,197.1956,195.18875,195.7661975,59.08264084
8/19/2014,197.84,198.54,197.442625,198.39,59134709,198.1773,195.19825,195.8223975,62.23695034
8/20/2014,198.12,199.16,198.08,198.92,72762541,198.648,195.21225,195.8887975,63.78405556
8/21/2014,199.09,199.76,198.93,199.5,67790690,199.4184,195.25475,195.9803975,65.45211332
8/22/2014,199.34,199.69,198.74,199.19,76107359,199.266,195.32825,196.0933975,63.76171276
8/25/2014,200.14,200.594875,199.1501875,200.2,63855022,200.1861,195.44825,196.2147975,66.77267747
8/26/2014,200.33,200.82,200.28,200.33,47298324,200.4802,195.61725,196.3355975,67.15100397
8/27/2014,200.43,200.57,199.94,200.25,47873708,200.2766,195.78075,196.4439975,66.64809374
8/28/2014,199.59,200.27,199.39,200.14,58330373,199.9402,196.13325,196.5216975,65.91708373
8/29/2014,200.45,200.73,199.82,200.71,65906598,200.436,196.54375,196.6062975,67.88288228
9/2/2014,200.97,200.995,199.86,200.61,72425793,200.4932,196.87975,196.6996975,67.15112778
9/3/2014,201.38,201.41,200.22,200.5,57461742,200.7778,197.30425,196.7920975,66.30443651
9/4/2014,200.84,201.58,199.66,200.210125,85236442,200.6692,197.7112563,196.9023,64.01384092
9/5/2014,200.17,201.19,199.41,201.11,102176784,200.4225,198.2152563,197.0129,67.73973012
9/8/2014,200.92,201.21,200,200.59,64145745,200.625,198.5827563,197.1159,63.63933318
9/9/2014,200.41,200.55,198.91,199.32,88590876,199.7461,198.8590063,197.1859,54.89893151
9/10/2014,199.43,200.2,198.77,200.07,67251103,199.5764,199.1860063,197.2729,58.5219176
9/11/2014,199.27,200.33,199.12,200.3,66823558,199.8116,199.4590063,197.3383,59.59387685
9/12/2014,200.1,200.12,198.56,199.13,117478516,199.2915,199.6275063,197.3763,52.20297302
9/15/2014,199.16,199.32,198.38,198.981,76401421,198.8555,199.7905563,197.39192,51.32989832
9/16/2014,198.61,200.84,198.5,200.48,116200722,200.0111,199.9465563,197.45132,58.79602466
9/17/2014,200.77,201.68,199.75,200.75,151265896,200.7937,200.0645563,197.54152,59.98667579
9/18/2014,201.36,201.85,201.1,201.82,94990300,201.6141,200.2095563,197.63552,64.37955668
9/19/2014,201.52,201.899,200.29,200.7,121649147,201.0021,200.2695563,197.72272,57.28965911
9/22/2014,200.35,200.38,198.73,199.15,125552758,199.2797,200.2675563,197.77352,49.21238612
9/23/2014,198.43,199.26,197.95,198.01,111393319,198.5334,200.1580563,197.78172,44.26877947
9/24/2014,198.04,199.69,197.52,199.56,107275635,198.754,200.1195563,197.82832,51.41509766
9/25/2014,199.04,199.05,196.27,196.34,150300028,197.1189,199.9240563,197.79592,39.95345236
9/26/2014,196.7,198.39,196.42,197.9,103546740,197.3143,199.8120563,197.83972,46.20969671
9/29/2014,196.2,197.89,196.05,197.54,95111605,197.1228,199.6535563,197.8363225,45.04337288
9/30/2014,197.69,198.3,196.61,197.02,131302082,197.3229,199.4740563,197.8299225,43.34169464
10/1/2014,196.7,196.77,193.91,194.35,177797862,195.1173,199.1665563,197.7529225,35.85216521
10/2/2014,194.18,195.055,192.35,194.38,157285182,193.9682,198.87505,197.6677225,35.98601515
10/3/2014,195.68,196.94,195.08,196.52,121568769,196.2402,198.64555,197.6251225,44.82944501
10/6/2014,197.34,197.6,195.582,196.29,104778335,196.5579,198.43055,197.5965225,44.12390994
10/7/2014,195.28,195.72,193.22,193.26,147913498,194.5212,198.12755,197.5057225,36.07008951
10/8/2014,193.37,196.92,192.36,196.64,186461453,194.657,197.95605,197.4995225,47.56722287
10/9/2014,196.33,196.6,192.58,192.74,210704601,194.0764,197.57805,197.4147225,38.8789641
10/10/2014,192.69,193.65,190.49,190.54,221908954,191.9853,197.14855,197.3637225,34.99581698
10/13/2014,190.46,191.15,187.3,187.409875,230938833,189.3957,196.5699938,197.26192,30.35102558
10/14/2014,188.42,189.82,187.04,187.7,215846527,188.3422,195.9309938,197.13812,31.26168734
10/15/2014,185.16,187.694,181.92,186.43,380714598,184.8174,195.2149938,197.02652,29.44666592
10/16/2014,183.06,187.58,182.89,186.27,270391488,185.5476,194.4374938,196.91052,29.21652237
10/17/2014,188.42,189.75,187.62,188.47,214624921,188.6438,193.8259938,196.85932,36.55865824
10/20/2014,188.13,190.45,188.07,190.3,130010813,189.5072,193.3834938,196.80052,41.95237423
10/21/2014,191.68,194.2,191.48,194.07,154948579,193.0427,193.1864938,196.80602,51.16390111
10/22/2014,194.41,194.91,192.61,192.69,151822409,193.7675,192.8429938,196.78922,48.151718
10/23/2014,194.62,196.2,194.26,194.93,154944169,195.1681,192.7724938,196.79102,52.98970109
10/24/2014,195.25,196.49,194.49,196.43,117927286,195.717,192.6989938,196.80442,55.95363153
10/27/2014,195.73,196.45,195.03,196.16,82953689,195.8628,192.6299938,196.81322,55.27803904
10/28/2014,196.82,198.42,196.73,198.41,106735936,197.5747,192.6994938,196.83422,59.65024736
10/29/2014,198.55,199.12,196.8,198.11,142557417,198.0337,192.8874938,196.82862,58.82447285
10/30/2014,197.58,199.95,197.4,199.38,113329976,198.7192,193.1374938,196.83782,61.26889527
10/31/2014,201.78,201.82,200.77,201.66,146902554,201.3844,193.3944938,196.88102,65.2566183
11/3/2014,201.92,202.45,201.305,201.77,93734143,201.8221,193.6684938,196.93262,65.4414867
11/4/2014,201.23,201.6,200.06,201.07,93342777,200.9685,194.0589938,196.95002,63.13909619
11/5/2014,202.54,202.59,201.45,202.34,91708574,202.0825,194.3439938,196.99022,65.50997677
11/6/2014,202.39,203.26,201.64,203.15,107089076,202.715,194.8644938,197.04822,66.96922266
11/7/2014,203.17,203.599875,202.61,203.34,89539712,203.1772,195.5044938,197.11222,67.31851577
11/10/2014,203.38,204.04,203.13,203.98,66318964,203.6886,196.333,197.17762,68.52587352
11/11/2014,204.055,204.31,203.65,204.175,54499375,203.9838,197.15675,197.24892,68.90283273
11/12/2014,203.35,204.24,203.31,203.96,90120295,203.8723,198.03325,197.31812,67.9367069
11/13/2014,204.16,204.83,203.21,204.19,85357918,204.0847,198.92925,197.3977175,68.44641252
11/14/2014,204.1,204.49,203.72,204.24,80417514,204.1275,199.71775,197.4603175,68.56340921
11/17/2014,203.85,204.58,203.65,204.37,80440954,204.2171,200.42125,197.5359175,68.88643165
11/18/2014,204.44,205.92,204.44,205.55,76068107,205.3633,200.99525,197.6605175,71.72632989
11/19/2014,205.31,205.55,204.3,205.22,82373009,204.9615,201.62175,197.7635175,69.80734871
11/20/2014,204.26,205.71,204.18,205.58,72840326,205.2713,202.15425,197.8691175,70.72743001
11/21/2014,207.64,207.8445,205.98,206.68,142327285,206.8432,202.66675,198.0201175,73.39526385
11/24/2014,207.17,207.39,206.91,207.26,65880759,207.1601,203.22175,198.1856975,74.70433719
11/25/2014,207.54,207.79,206.8,207.11,79108301,207.2751,203.65675,198.3182975,73.69441584
11/26/2014,207.29,207.76,207.03,207.64,62167832,207.4406,204.13325,198.4560975,74.98140234
11/28/2014,207.49,207.87,206.91,207.2,57890088,207.3659,204.52425,198.5636975,71.83909691
12/1/2014,206.4,206.54,205.38,205.76,103968354,205.934,204.72925,198.6648975,62.59380387
12/2/2014,205.81,207.34,205.782,207.085,74507192,206.7335,204.995,198.8235975,66.8245305
12/3/2014,207.3,208.15,207.1,207.89,68951968,207.6779,205.336,199.0211975,69.11038508
12/4/2014,207.54,208.265,206.7,207.66,91316591,207.5397,205.602,199.1831975,67.67562128
12/5/2014,207.87,208.47,207.55,208,91025470,208.0188,205.8445,199.4163975,68.70976681
12/8/2014,207.52,208.12,205.93,206.61,108588152,206.9665,206.008,199.5905975,60.22655924
12/9/2014,204.37,206.6,203.91,206.47,125180054,205.2705,206.1325,199.7691975,59.43067446
12/10/2014,205.91,205.98,202.93,203.160125,159856394,204.222,206.0817563,199.892,44.46880545
12/11/2014,203.88,206.19,203.71,204.19,159012805,204.9799,206.0932563,200.0888,48.78893347
12/12/2014,202.64,203.819,200.85,200.89,202330191,202.2172,205.9282563,200.219,38.46323354
12/15/2014,201.98,202.53,198.78,199.51,189965750,200.3807,205.6917563,200.2788,35.11623198
12/16/2014,198.58,202.395,197.86,197.91,259543848,199.5828,205.3687563,200.3112,31.67472571
12/17/2014,198.44,202.34,198.29,201.79,253910092,200.4824,205.1807563,200.4818,45.5982698
12/18/2014,204.74,212.97,203.92,206.78,257633887,205.3902,205.2587563,200.6846,57.57296776
12/19/2014,206.43,207.33,205.610875,206.52,245084590,206.4106,205.3057563,200.9602,56.87054795
12/22/2014,206.75,207.47,206.46,207.47,148318934,207.0414,205.3452563,201.2988,58.84625453
12/23/2014,208.17,208.23,207.3990625,207.75,122167931,207.9119,205.3697563,201.7056025,59.43605859
12/24/2014,208.02,208.34,207.72,207.77,42963399,208.0782,205.4027563,202.1070025,59.48072866
12/26/2014,208.31,208.85,208.25,208.44,57326703,208.5939,205.4427563,202.5472025,61.02900167
12/29/2014,208.22,208.97,208.14,208.72,79643948,208.7167,205.5187563,202.9962025,61.68785732
12/30/2014,208.21,208.37,207.51,207.6,73540761,207.9208,205.6107563,203.3788025,57.5002752
12/31/2014,207.99,208.19,205.39,205.54,130333829,206.7509,205.5335063,203.6836025,50.68508873
1/2/2015,206.38,206.88,204.18,205.43,121465865,205.382,205.4105063,203.9108025,50.34196706
1/5/2015,204.17,204.37,201.35,201.72,169632646,202.4096,205.1135063,204.0914025,40.40655892
1/6/2015,202.09,202.72,198.855,199.82,209151408,200.5885,204.7045063,204.1892025,36.44012878
1/7/2015,201.42,202.72,200.88,202.31,125346709,201.8838,204.4895063,204.3068025,44.17428071
1/8/2015,204.01,206.16,203.99,205.9,147217784,205.4313,204.4610063,204.5016025,53.04555809
1/9/2015,206.4,206.42,203.51,204.25,158567288,204.5863,204.5155,204.6184025,49.17750438
1/12/2015,204.41,204.6,201.92,202.65,144396067,202.7503,204.4385,204.7092025,45.6976724
1/13/2015,204.12,205.48,200.51,202.08,214553306,202.8673,204.498,204.7632025,44.48987923
1/14/2015,199.65,201.1,198.57,200.86,192991092,200.1388,204.5655,204.7472025,41.93514182
1/15/2015,201.63,202.01,198.88,199.019875,176613906,199.973,204.6209938,204.6922,38.35741973
1/16/2015,198.77,201.82,198.55,201.63,211879605,200.3663,204.6129938,204.7034,45.46472049
1/20/2015,202.4,202.72,200.17,202.055,130991069,201.4846,204.3767438,204.6977,46.54545942
1/21/2015,201.5,203.66,200.94,203.08,122942707,202.5939,204.2047438,204.6963,49.16213666
1/22/2015,203.99,206.26,202.33,206.1,174356029,204.8009,204.1362438,204.7515,55.99680615
1/23/2015,205.79,206.1,204.81,204.97,117516753,205.4753,203.9972438,204.7713,53.11915861
1/26/2015,204.71,205.56,203.85,205.45,92009711,204.979,203.8812438,204.7968,54.19593577
1/27/2015,202.97,204.12,201.74,202.74,134044598,202.9761,203.5962438,204.7724,47.55486475
1/28/2015,204.17,204.29,199.91,200.14,168514312,201.9772,203.1672438,204.6914,42.21066874
1/29/2015,200.38,202.3,198.68,201.9901875,173585424,200.3661,202.8867531,204.6464038,46.79296888
1/30/2015,200.57,202.17,199.13,199.45,197729724,200.4662,202.5822531,204.5480038,41.88270025
2/2/2015,200.05,202.03,197.86,201.92,163106969,199.9394,202.4067531,204.4754038,47.63667234
2/3/2015,203,204.85,202.55,204.84,124212881,203.7784,202.5627531,204.4678038,53.49810232
2/4/2015,203.92,205.38,203.51,204.06,134306728,204.2989,202.7747531,204.4374038,51.82913908
2/5/2015,204.86,206.3,204.77,206.12,97953181,205.6817,202.9652531,204.4262038,55.75495837
2/6/2015,206.56,207.24,204.92,205.55,125672026,206.1747,202.9477531,204.3920038,54.43305139
2/9/2015,204.77,205.64,204.135,204.63,87219016,204.945,202.9667531,204.3424038,52.27858902
2/10/2015,205.88,207.12,204.680125,206.81,96164183,206.0665,203.1747531,204.3258038,56.65637762
2/11/2015,206.61,207.45,205.83,206.93,91087785,206.7447,203.4172531,204.3204038,56.89081172
2/12/2015,207.89,208.99,206.9726875,208.92,97545949,208.444,203.8202531,204.3836038,60.68812046
2/13/2015,209.07,209.84,208.76,209.78,93670430,209.4132,204.3582594,204.4375038,62.23626349
2/17/2015,209.4,210.32,209.1,210.11,76968199,209.8074,204.7822594,204.4819038,62.84097982
2/18/2015,209.66,210.22,209.340125,210.13,80652941,209.8236,205.1860094,204.5313038,62.87977592
2/19/2015,209.41,210.42,209.24,209.98,91462491,209.9137,205.5310094,204.5709038,62.35395992
2/20/2015,209.48,211.33,208.73,211.239,140896392,210.3058,205.7879594,204.6634838,64.9995106
2/23/2015,210.94,211.21,210.48,211.209,74411054,210.9209,206.0999094,204.7582638,64.88250555
2/24/2015,211.12,212.05,210.76,211.81,72472263,211.5427,206.4179094,204.9312613,66.19533717
2/25/2015,211.66,212.24,211.22,211.63,73061687,211.6642,206.8624094,205.0800613,65.40667629
2/26/2015,211.52,211.71,210.65,211.38,72697868,211.3023,207.4244094,205.2898613,64.26151657
2/27/2015,211.26,211.58,210.6,210.66,108075972,211.0067,207.8579,205.5128613,60.95167795
3/2/2015,210.78,212.06,210.72,211.99,87491428,211.6033,208.4849,205.7944613,64.58077612
3/3/2015,211.47,212.054,210.08,211.12,110325809,210.9237,208.9449,205.9810613,60.61242326
3/4/2015,210.4,210.49,209.06,210.230125,114497192,209.9629,209.2144063,206.0500638,56.76987445
3/5/2015,210.62,210.8,209.85,210.46,76872957,210.4484,209.5344063,206.1288638,57.51907677
3/6/2015,209.42,209.94,207.1,207.5,188127982,208.3644,209.6034063,206.1294638,46.37423254
3/9/2015,207.74,208.79,207.545875,208.36,89818893,208.2252,209.7439063,206.1416638,49.43947674
3/10/2015,206.71,206.81,204.93,204.98,157121263,205.7234,209.7614063,206.0858638,39.80850052
3/11/2015,205.29,205.5,204.4,204.5,110145718,204.9263,209.6459063,206.0070638,38.65682059
3/12/2015,205.26,207.175,205.2,207.1,93993523,206.4982,209.6544063,205.9746638,47.51436307
3/13/2015,206.77,207.9338125,204.58,205.8271875,162410893,205.5661,209.4997656,205.9392075,44.15323358
3/16/2015,206.71,208.69,205.864125,208.58,136099192,207.9512,209.4397656,206.0000075,52.05306878
3/17/2015,207.69,208.42,206.98,207.96,94510422,207.7595,209.3322656,206.0506075,50.32637475
3/18/2015,207.39,211.27,206.62,210.46,228808524,209.2721,209.3487656,206.2254075,56.58075547
3/19/2015,209.96,210.4696875,209.03,209.5,117917302,209.5885,209.3247656,206.4190075,53.78049052
3/20/2015,209.71,211.02,209.4903125,210.41,177715081,210.4065,209.2833156,206.5810075,56.00331505
3/23/2015,210.42,211.11,210,210,71784536,210.4868,209.2228656,206.6630075,54.72627969
3/24/2015,209.85,210.4,208.74,208.82,77805321,209.4953,209.0733656,206.7544075,51.1137629
3/25/2015,209.07,209.35,205.71,205.76,159521708,207.1015,208.7798656,206.8166075,43.15772885
3/26/2015,204.96,206.37,204.12,205.27,153067241,205.2691,208.4743656,206.8804075,42.0295629
3/27/2015,205.13,205.95,204.9,205.74,118938966,205.5744,208.2283656,206.9780075,43.55374207
